COMPANY,CATEGORY,SOURCE_COMPANY,N
"Smartsheet, Inc.",Product Manager,"Amazon.com, Inc.",9
"Smartsheet, Inc.",Product Manager,"Expedia Group, Inc.",4
"Smartsheet, Inc.",Product Manager,Quantum Corp.,2
"Smartsheet, Inc.",Product Manager,Deutsche Telekom AG,2
"Smartsheet, Inc.",Product Manager,"Adobe, Inc.",2
"Smartsheet, Inc.",Product Manager,"Alphabet, Inc.",2
"Smartsheet, Inc.",Product Manager,"Salesforce, Inc.",2
"Smartsheet, Inc.",Product Manager,"Precisely Software, Inc.",1
"Smartsheet, Inc.",Product Manager,Appian Corp.,1
"Smartsheet, Inc.",Product Manager,RELX Plc,1
"Smartsheet, Inc.",Product Manager,"Okta, Inc.",1
"Smartsheet, Inc.",Product Manager,"Morningstar, Inc.",1
"Smartsheet, Inc.",Product Manager,"Skedulo Holdings, Inc.",1
"Smartsheet, Inc.",Product Manager,"Argos Holdings, Inc.",1
"Smartsheet, Inc.",Product Manager,"SAP America, Inc.",1
"Smartsheet, Inc.",Product Manager,"SmartRecruiters, Inc.",1
"Smartsheet, Inc.",Product Manager,"Wrike, Inc.",1
"Smartsheet, Inc.",Product Manager,OneTrust LLC,1
"Smartsheet, Inc.",Product Manager,Northrop Grumman Corp.,1
"Smartsheet, Inc.",Product Manager,Hewlett Packard Enterprise Co.,1
"Smartsheet, Inc.",Product Manager,"RE/MAX Holdings, Inc.",1
"Smartsheet, Inc.",Product Manager,Danaher Corp.,1
"Smartsheet, Inc.",Product Manager,"Equinix, Inc.",1
"Smartsheet, Inc.",Product Manager,Broadcom Inc.,1
"Smartsheet, Inc.",Product Manager,"HomeLight, Inc.",1
"Smartsheet, Inc.",Product Manager,WPP Plc,1
"Smartsheet, Inc.",Product Manager,"Verizon Communications, Inc.",1
"Smartsheet, Inc.",Product Manager,"Under Armour, Inc.",1
"Smartsheet, Inc.",Product Manager,"Happy Money, Inc.",1
"Smartsheet, Inc.",Product Manager,"Ziff Davis, Inc.",1
"Smartsheet, Inc.",Product Manager,"Sprinklr, Inc.",1
"Smartsheet, Inc.",Product Manager,"OfferUp, Inc.",1
"Smartsheet, Inc.",Product Manager,"Qlik Technologies, Inc.",1
"Smartsheet, Inc.",Product Manager,"F5, Inc.",1
"Smartsheet, Inc.",Product Manager,"Lowe's Companies, Inc.",1
"Smartsheet, Inc.",Product Manager,"Qualtrics International, Inc.",1
"Smartsheet, Inc.",Product Manager,"Meta Platforms, Inc.",1
"Smartsheet, Inc.",Product Manager,"Roper Technologies, Inc.",1
"Smartsheet, Inc.",Product Manager,"DocuSign, Inc.",1
"Smartsheet, Inc.",Product Manager,"Medallia, Inc.",1
"Smartsheet, Inc.",Product Manager,"UnitedHealth Group, Inc.",1
"Smartsheet, Inc.",Project Administrator,KPMG International Cooperative,1
"Smartsheet, Inc.",Project Manager,Accenture Plc,5
"Smartsheet, Inc.",Project Manager,Deloitte LLP (New York),3
"Smartsheet, Inc.",Project Manager,Oracle Corp.,1
"Smartsheet, Inc.",Project Manager,"Intuit, Inc.",1
"Smartsheet, Inc.",Project Manager,Daxko LLC,1
"Smartsheet, Inc.",Project Manager,"Berkshire Hathaway, Inc.",1
"Smartsheet, Inc.",Project Manager,PricewaterhouseCoopers International Ltd.,1
"Smartsheet, Inc.",Project Manager,Providence St. Joseph Health,1
"Smartsheet, Inc.",Property Manager,"Marriott International, Inc.",1
"Smartsheet, Inc.",Property Manager,"Nordstrom, Inc.",1
"Smartsheet, Inc.",Property Manager,"WEX, Inc.",1
"Smartsheet, Inc.",Public Relations,Microsoft Corp.,3
"Smartsheet, Inc.",Public Relations,"Autodesk, Inc.",1
"Smartsheet, Inc.",Public Relations,"Notarize, Inc.",1
"Smartsheet, Inc.",Public Relations,"TechTarget, Inc.",1
"Smartsheet, Inc.",Public Relations,"The Home Depot, Inc.",1
"Smartsheet, Inc.",Public Relations,Broadcom Inc.,1
"Smartsheet, Inc.",Public Relations,Cimpress Plc,1
"Smartsheet, Inc.",Public Relations,"Omnicom Group, Inc.",1
"Smartsheet, Inc.",Public Relations,"ezCater, Inc.",1
"Smartsheet, Inc.",Public Relations,HelloFresh SE,1
"Smartsheet, Inc.",Public Relations,"SAP America, Inc.",1
"Smartsheet, Inc.",Public Relations,Pushpay Holdings Ltd.,1
"Smartsheet, Inc.",Public Relations,Perdoceo Education Corp.,1
"Smartsheet, Inc.",Public Relations,JeffreyM Consulting LLC,1
"Smartsheet, Inc.",QA Tester,Microsoft Corp.,5
"Smartsheet, Inc.",QA Tester,Adecco Group AG,2
"Smartsheet, Inc.",QA Tester,The Walt Disney Co.,2
"Smartsheet, Inc.",QA Tester,"Salesforce, Inc.",2
"Smartsheet, Inc.",QA Tester,Starbucks Corp.,2
"Smartsheet, Inc.",QA Tester,"American Axle & Manufacturing Holdings, Inc.",1
"Smartsheet, Inc.",QA Tester,Bank of America Corp.,1
"Smartsheet, Inc.",QA Tester,DXC Technology Co.,1
"Smartsheet, Inc.",QA Tester,Nintex Global Ltd.,1
"Smartsheet, Inc.",QA Tester,Emerson Electric Co.,1
"Smartsheet, Inc.",QA Tester,"DoubleUGames Co., Ltd.",1
"Smartsheet, Inc.",QA Tester,"Generac Holdings, Inc.",1
"Smartsheet, Inc.",QA Tester,Infobip Ltd.,1
"Smartsheet, Inc.",QA Tester,Woodbridge Co. Ltd. /New/,1
"Smartsheet, Inc.",QA Tester,"EPAM Systems, Inc.",1
"Smartsheet, Inc.",QA Tester,The Cigna Group,1
"Smartsheet, Inc.",QA Tester,3M Co.,1
"Smartsheet, Inc.",QA Tester,International Business Machines Corp.,1
"Smartsheet, Inc.",QA Tester,"Frontier Communications Parent, Inc.",1
"Smartsheet, Inc.",QA Tester,"Constellation Software, Inc.",1
"Smartsheet, Inc.",QA Tester,Costco Wholesale Corp.,1
"Smartsheet, Inc.",QA Tester,Beyondsoft Corp.,1
"Smartsheet, Inc.",QA Tester,"Amazon.com, Inc.",1
"Smartsheet, Inc.",QA Tester,Green Dot Corp.,1
"Smartsheet, Inc.",QA Tester,"PaeDae, Inc.",1
"Smartsheet, Inc.",QA Tester,Progressive Corp.,1
"Smartsheet, Inc.",Quality Assurance,Olympus Corp.,1
"Smartsheet, Inc.",Quality Assurance,VINCI SA,1
"Smartsheet, Inc.",Quality Assurance,Anheuser-Busch InBev SA/NV,1
"Smartsheet, Inc.",Quality Assurance,"Blackstone, Inc.",1
"Smartsheet, Inc.",Realtor,"The Buckle, Inc.",1
"Smartsheet, Inc.",Realtor,"Insight Enterprises, Inc.",1
"Smartsheet, Inc.",Realtor,"Alphabet, Inc.",1
"Smartsheet, Inc.",Realtor,Ncontracts LLC,1
"Smartsheet, Inc.",Realtor,"ServiceNow, Inc.",1
"Smartsheet, Inc.",Realtor,"Automatic Data Processing, Inc.",1
"Smartsheet, Inc.",Realtor,Stryker Corp.,1
"Smartsheet, Inc.",Realtor,"Gartner, Inc.",1
"Smartsheet, Inc.",Realtor,"Rock Holdings, Inc.",1
"Smartsheet, Inc.",Realtor,"DocuSign, Inc.",1
"Smartsheet, Inc.",Realtor,"Nordstrom, Inc.",1
"Smartsheet, Inc.",Realtor,"Amazon.com, Inc.",1
"Smartsheet, Inc.",Realtor,Rithm Capital Corp.,1
"Smartsheet, Inc.",Receptionist,"Park Hotels & Resorts, Inc.",1
"Smartsheet, Inc.",Receptionist,Randstad NV,1
"Smartsheet, Inc.",Receptionist,"Apple, Inc.",1
"Smartsheet, Inc.",Receptionist,KPMG International Cooperative,1
"Smartsheet, Inc.",Receptionist,Wells Fargo & Co.,1
"Smartsheet, Inc.",Receptionist,"Nordstrom, Inc.",1
"Smartsheet, Inc.",Receptionist,"Hilton Worldwide Holdings, Inc.",1
"Smartsheet, Inc.",Receptionist,MGM Resorts International,1
"Smartsheet, Inc.",Receptionist,Target Corp.,1
"Smartsheet, Inc.",Receptionist,"athenahealth, Inc.",1
"Smartsheet, Inc.",Receptionist,"Tesla, Inc.",1
"Smartsheet, Inc.",Receptionist,Lincoln Educational Services Corp.,1
"Smartsheet, Inc.",Receptionist,PricewaterhouseCoopers International Ltd.,1
"Smartsheet, Inc.",Receptionist,"Snyk, Inc.",1
"Smartsheet, Inc.",Recruiter,"Amazon.com, Inc.",6
"Smartsheet, Inc.",Recruiter,International Business Machines Corp.,4
"Smartsheet, Inc.",Recruiter,"Zillow Group, Inc.",3
"Smartsheet, Inc.",Recruiter,Deutsche Telekom AG,3
"Smartsheet, Inc.",Recruiter,Randstad NV,2
"Smartsheet, Inc.",Recruiter,MOD Super Fast Pizza Holdings LLC,2
"Smartsheet, Inc.",Recruiter,"Allegis Group, Inc.",2
"Smartsheet, Inc.",Recruiter,DBAY Advisors Ltd.,2
"Smartsheet, Inc.",Recruiter,"Meta Platforms, Inc.",2
"Smartsheet, Inc.",Recruiter,iSoftStone Holdings Ltd.,2
"Smartsheet, Inc.",Recruiter,"F5, Inc.",2
"Smartsheet, Inc.",Recruiter,"Morningstar, Inc.",2
"Smartsheet, Inc.",Recruiter,"Nordstrom, Inc.",2
"Smartsheet, Inc.",Recruiter,Formstack LLC,1
"Smartsheet, Inc.",Recruiter,"Salesforce, Inc.",1
"Smartsheet, Inc.",Recruiter,"2U, Inc.",1
"Smartsheet, Inc.",Recruiter,DXC Technology Co.,1
"Smartsheet, Inc.",Recruiter,"Dayforce, Inc.",1
"Smartsheet, Inc.",Recruiter,"Roper Technologies, Inc.",1
"Smartsheet, Inc.",Recruiter,TeamViewer SE,1
"Smartsheet, Inc.",Recruiter,"NuWest Group, Inc.",1
"Smartsheet, Inc.",Recruiter,"McKinsey & Co., Inc.",1
"Smartsheet, Inc.",Recruiter,Pushpay Holdings Ltd.,1
"Smartsheet, Inc.",Recruiter,"Blackbaud, Inc.",1
"Smartsheet, Inc.",Recruiter,Compass Group Plc,1
"Smartsheet, Inc.",Recruiter,Insight Global LLC,1
"Smartsheet, Inc.",Recruiter,Capgemini SE,1
"Smartsheet, Inc.",Recruiter,"Brightcove, Inc.",1
"Smartsheet, Inc.",Recruiter,Ernst & Young Global Ltd.,1
"Smartsheet, Inc.",Recruiter,"NIKE, Inc.",1
"Smartsheet, Inc.",Recruiter,"Plansource Benefits Administration, Inc.",1
"Smartsheet, Inc.",Recruiter,"Wayfair, Inc.",1
"Smartsheet, Inc.",Recruiter,Costco Wholesale Corp.,1
"Smartsheet, Inc.",Recruiter,Government of Malaysia,1
"Smartsheet, Inc.",Recruiter,"Benefitfocus, Inc.",1
"Smartsheet, Inc.",Recruiter,"DocuSign, Inc.",1
"Smartsheet, Inc.",Recruiter,"Palo Alto Networks, Inc.",1
"Smartsheet, Inc.",Recruiter,Omeros Corp.,1
"Smartsheet, Inc.",Recruiter,Johnson & Johnson,1
"Smartsheet, Inc.",Recruiter,"Motorola Solutions, Inc.",1
"Smartsheet, Inc.",Recruiter,"Doxo, Inc.",1
"Smartsheet, Inc.",Recruiter,"Thermo Fisher Scientific, Inc.",1
"Smartsheet, Inc.",Recruiter,"Qlik Technologies, Inc.",1
"Smartsheet, Inc.",Recruiter,Nintex Global Ltd.,1
"Smartsheet, Inc.",Recruiter,BP Plc,1
"Smartsheet, Inc.",Recruiter,"Hudson Global, Inc.",1
"Smartsheet, Inc.",Regulatory Affairs Associate,Oracle Corp.,1
"Smartsheet, Inc.",Retail Sales,"Altria Group, Inc.",1
"Smartsheet, Inc.",Sales Associate,"DocuSign, Inc.",12
"Smartsheet, Inc.",Sales Associate,Oracle Corp.,9
"Smartsheet, Inc.",Sales Associate,"Salesforce, Inc.",8
"Smartsheet, Inc.",Sales Associate,"Zillow Group, Inc.",6
"Smartsheet, Inc.",Sales Associate,"Rapid7, Inc.",4
"Smartsheet, Inc.",Sales Associate,"Cargurus, Inc.",4
"Smartsheet, Inc.",Sales Associate,"Amazon.com, Inc.",4
"Smartsheet, Inc.",Sales Associate,"Flexport, Inc.",3
"Smartsheet, Inc.",Sales Associate,Woodbridge Co. Ltd. /New/,3
"Smartsheet, Inc.",Sales Associate,"Automatic Data Processing, Inc.",3
"Smartsheet, Inc.",Sales Associate,"Workiva, Inc.",3
"Smartsheet, Inc.",Sales Associate,"Intuit, Inc.",3
"Smartsheet, Inc.",Sales Associate,"Zoom Video Communications, Inc.",3
"Smartsheet, Inc.",Sales Associate,"Goto Group, Inc.",3
"Smartsheet, Inc.",Sales Associate,"Sprout Social, Inc.",2
"Smartsheet, Inc.",Sales Associate,Lenovo Group Ltd.,2
"Smartsheet, Inc.",Sales Associate,Skillsoft Corp.,2
"Smartsheet, Inc.",Sales Associate,"Salsify, Inc.",2
"Smartsheet, Inc.",Sales Associate,Wolters Kluwer NV,2
"Smartsheet, Inc.",Sales Associate,"PTC, Inc.",2
"Smartsheet, Inc.",Sales Associate,"Global Payments, Inc.",2
"Smartsheet, Inc.",Sales Associate,"Fastly, Inc.",2
"Smartsheet, Inc.",Sales Associate,"Icertis, Inc.",2
"Smartsheet, Inc.",Sales Associate,Microsoft Corp.,2
"Smartsheet, Inc.",Sales Associate,"Nordstrom, Inc.",2
"Smartsheet, Inc.",Sales Associate,"Roper Technologies, Inc.",2
"Smartsheet, Inc.",Sales Associate,Accenture Plc,2
"Smartsheet, Inc.",Sales Associate,"S&P Global, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Taiwan Mobile Co., Ltd.",1
"Smartsheet, Inc.",Sales Associate,Harvard University,1
"Smartsheet, Inc.",Sales Associate,"LendingTree, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Trimble, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Netlify, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Twilio, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Gartner, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Akamai Technologies, Inc.",1
"Smartsheet, Inc.",Sales Associate,Reply SpA,1
"Smartsheet, Inc.",Sales Associate,Fortive Corp.,1
"Smartsheet, Inc.",Sales Associate,"SPS Commerce, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Asana, Inc.",1
"Smartsheet, Inc.",Sales Associate,"SAP America, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Dell Technologies, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Innodata, Inc.",1
"Smartsheet, Inc.",Sales Associate,Trustpilot Group Plc,1
"Smartsheet, Inc.",Sales Associate,"Cornerstone OnDemand, Inc.",1
"Smartsheet, Inc.",Sales Associate,"2U, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Tradeshift Holdings, Inc.",1
"Smartsheet, Inc.",Sales Associate,BigTinCan Holdings Ltd.,1
"Smartsheet, Inc.",Sales Associate,"Enable Global, Inc.",1
"Smartsheet, Inc.",Sales Associate,International Business Machines Corp.,1
"Smartsheet, Inc.",Sales Associate,"Compass, Inc. (New York)",1
"Smartsheet, Inc.",Sales Associate,"Recruit Holdings Co., Ltd.",1
"Smartsheet, Inc.",Sales Associate,"LiveRamp Holdings, Inc.",1
"Smartsheet, Inc.",Sales Associate,Concentrix Corp.,1
"Smartsheet, Inc.",Sales Associate,"Datadog, Inc.",1
"Smartsheet, Inc.",Sales Associate,Morgan Stanley,1
"Smartsheet, Inc.",Sales Associate,"HealthEquity, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Anywhere Real Estate, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Avalara, Inc.",1
"Smartsheet, Inc.",Sales Associate,MH Sub I LLC,1
"Smartsheet, Inc.",Sales Associate,Wipro Ltd.,1
"Smartsheet, Inc.",Sales Associate,"AppFolio, Inc.",1
"Smartsheet, Inc.",Sales Associate,Willis Towers Watson Plc,1
"Smartsheet, Inc.",Sales Associate,CompuGroup Medical SE & Co. KGaA,1
"Smartsheet, Inc.",Sales Associate,Mimecast UK Ltd.,1
"Smartsheet, Inc.",Sales Associate,Randstad NV,1
"Smartsheet, Inc.",Sales Associate,American Express Co.,1
"Smartsheet, Inc.",Sales Associate,WalkMe Ltd.,1
"Smartsheet, Inc.",Sales Associate,"Blackstone, Inc.",1
"Smartsheet, Inc.",Sales Associate,SolarWinds Corp.,1
"Smartsheet, Inc.",Sales Associate,ASOS Plc,1
"Smartsheet, Inc.",Sales Associate,Flexera Software LLC,1
"Smartsheet, Inc.",Sales Associate,"Infusion Software, Inc.",1
"Smartsheet, Inc.",Sales Associate,Softchoice Corp.,1
"Smartsheet, Inc.",Sales Associate,Quantum Corp.,1
"Smartsheet, Inc.",Sales Associate,Naspers Ltd.,1
"Smartsheet, Inc.",Sales Associate,"LogicSource, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Wrike, Inc.",1
"Smartsheet, Inc.",Sales Associate,Linde Plc,1
"Smartsheet, Inc.",Sales Associate,The Western Union Co.,1
"Smartsheet, Inc.",Sales Associate,"Braze, Inc.",1
"Smartsheet, Inc.",Sales Associate,SAP SE,1
"Smartsheet, Inc.",Sales Associate,"Fuel Cycle, Inc.",1
"Smartsheet, Inc.",Sales Associate,"SalesLoft, Inc.",1
"Smartsheet, Inc.",Sales Associate,Pushpay Holdings Ltd.,1
"Smartsheet, Inc.",Sales Associate,"GoDaddy, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Zayo Group Holdings, Inc.",1
"Smartsheet, Inc.",Sales Associate,"Alteryx, Inc.",1
"Smartsheet, Inc.",Sales Associate,"WeWork, Inc.",1
"Smartsheet, Inc.",Sales Engineer,OneTrust LLC,2
"Smartsheet, Inc.",Sales Engineer,"Goto Group, Inc.",2
"Smartsheet, Inc.",Sales Engineer,NEC Corp.,1
"Smartsheet, Inc.",Sales Engineer,"Cisco Systems, Inc.",1
"Smartsheet, Inc.",Sales Engineer,Broadcom Inc.,1
"Smartsheet, Inc.",Sales Engineer,"Dell Technologies, Inc.",1
"Smartsheet, Inc.",Sales Engineer,SAP SE,1
"Smartsheet, Inc.",Sales Engineer,"Dynatrace, Inc.",1
"Smartsheet, Inc.",Sales Engineer,"SAP America, Inc.",1
"Smartsheet, Inc.",Sales Engineer,Sociedad Quimica y Minera de Chile SA,1
"Smartsheet, Inc.",Sales Engineer,L'Oréal SA,1
"Smartsheet, Inc.",Sales Engineer,Deutsche Telekom AG,1
"Smartsheet, Inc.",Sales Engineer,"SolarEdge Technologies, Inc.",1
"Smartsheet, Inc.",Sales Engineer,"Trimble, Inc.",1
"Smartsheet, Inc.",Sales Representative,Oracle Corp.,6
"Smartsheet, Inc.",Sales Representative,"DocuSign, Inc.",4
"Smartsheet, Inc.",Sales Representative,"Zayo Group Holdings, Inc.",2
"Smartsheet, Inc.",Sales Representative,"Tonal Systems, Inc.",1
"Smartsheet, Inc.",Sales Representative,"WeWork, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Amazon.com, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Paycom Software, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Apple, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Recruit Holdings Co., Ltd.",1
"Smartsheet, Inc.",Sales Representative,Reach Plc,1
"Smartsheet, Inc.",Sales Representative,Thule Group AB,1
"Smartsheet, Inc.",Sales Representative,Wix.com Ltd.,1
"Smartsheet, Inc.",Sales Representative,"NuWest Group, Inc.",1
"Smartsheet, Inc.",Sales Representative,Hilti Martin Family Trust,1
"Smartsheet, Inc.",Sales Representative,"Plume Design, Inc.",1
"Smartsheet, Inc.",Sales Representative,"IAC, Inc.",1
"Smartsheet, Inc.",Sales Representative,Target Corp.,1
"Smartsheet, Inc.",Sales Representative,OneTrust LLC,1
"Smartsheet, Inc.",Sales Representative,Riverbed Technology LLC,1
"Smartsheet, Inc.",Sales Representative,"SAP America, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Dell Technologies, Inc.",1
"Smartsheet, Inc.",Sales Representative,"BirdEye, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Verkada, Inc.",1
"Smartsheet, Inc.",Sales Representative,"ServiceNow, Inc.",1
"Smartsheet, Inc.",Sales Representative,Pushpay Holdings Ltd.,1
"Smartsheet, Inc.",Sales Representative,TD SYNNEX Corp.,1
"Smartsheet, Inc.",Sales Representative,"Caesars Entertainment, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Automatic Data Processing, Inc.",1
"Smartsheet, Inc.",Sales Representative,Seven Group Holdings Ltd.,1
"Smartsheet, Inc.",Sales Representative,Mimecast UK Ltd.,1
"Smartsheet, Inc.",Sales Representative,"ClearCompany, Inc.",1
"Smartsheet, Inc.",Sales Representative,"Zillow Group, Inc.",1
"Smartsheet, Inc.",Sales Representative,Envoy (California),1
"Smartsheet, Inc.",Sales Representative,Criteria Corp.,1
"Smartsheet, Inc.",Sales Service Representative,"Paycom Software, Inc.",2
"Smartsheet, Inc.",Sales Service Representative,"DocuSign, Inc.",1
"Smartsheet, Inc.",Sales Service Representative,"Apple, Inc.",1
"Smartsheet, Inc.",Sales Service Representative,"ServiceNow, Inc.",1
"Smartsheet, Inc.",Sales Service Representative,Pushpay Holdings Ltd.,1
"Smartsheet, Inc.",Sales Service Representative,"Amazon.com, Inc.",1
"Smartsheet, Inc.",Sales Service Representative,"Getty Images Holdings, Inc.",1
"Smartsheet, Inc.",Sales Support,"Salesforce, Inc.",3
"Smartsheet, Inc.",Sales Support,London Stock Exchange Group plc,1
"Smartsheet, Inc.",Sales Support,"Dell Technologies, Inc.",1
"Smartsheet, Inc.",Sales Support,"Roper Technologies, Inc.",1
"Smartsheet, Inc.",Sales Support,State Street Corp.,1
"Smartsheet, Inc.",Sales Support,Riverbed Technology LLC,1
"Smartsheet, Inc.",Sales Support,"Momentive Global, Inc.",1
"Smartsheet, Inc.",Sales Support,KeyCorp,1
"Smartsheet, Inc.",Sales Support,Avaya Holdings Corp.,1
"Smartsheet, Inc.",Sales Support,"KORE Group Holdings, Inc.",1
"Smartsheet, Inc.",Sales Support,Accenture Plc,1
"Smartsheet, Inc.",Sales Support,"Morningstar, Inc.",1
"Smartsheet, Inc.",Sales Training Specialist,"Bioventus, Inc.",1
"Smartsheet, Inc.",Sales Training Specialist,"Salsify, Inc.",1
"Smartsheet, Inc.",Sales Training Specialist,"PowerSchool Holdings, Inc.",1
"Smartsheet, Inc.",Scientist,Comcast Corp.,1
"Smartsheet, Inc.",Scientist,Eurofins Scientific SE,1
"Smartsheet, Inc.",Scientist,"Interpublic Group of Cos., Inc.",1
"Smartsheet, Inc.",Scientist,KPMG International Cooperative,1
"Smartsheet, Inc.",Scientist,"Meta Platforms, Inc.",1
"Smartsheet, Inc.",Scientist,"The Boston Consulting Group, Inc.",1
"Smartsheet, Inc.",Security Specialist,DXC Technology Co.,1
"Smartsheet, Inc.",Software Developer,Microsoft Corp.,3
"Smartsheet, Inc.",Software Developer,"Amazon.com, Inc.",2
"Smartsheet, Inc.",Software Developer,"Equifax, Inc.",2
"Smartsheet, Inc.",Software Developer,Deutsche Telekom AG,2
"Smartsheet, Inc.",Software Developer,Oracle Corp.,2
"Smartsheet, Inc.",Software Developer,General Motors Co.,1
"Smartsheet, Inc.",Software Developer,Capgemini SE,1
"Smartsheet, Inc.",Software Developer,"Global Payments, Inc.",1
"Smartsheet, Inc.",Software Developer,TransUnion,1
"Smartsheet, Inc.",Software Developer,"Recruit Holdings Co., Ltd.",1
"Smartsheet, Inc.",Software Developer,"Broadridge Financial Solutions, Inc.",1
"Smartsheet, Inc.",Software Developer,"American CyberSystems, Inc.",1
"Smartsheet, Inc.",Software Developer,"Nordstrom, Inc.",1
"Smartsheet, Inc.",Software Developer,SAP SE,1
"Smartsheet, Inc.",Software Developer,Saksoft Ltd.,1
"Smartsheet, Inc.",Software Developer,"SAS Institute, Inc.",1
"Smartsheet, Inc.",Software Developer,"Staples, Inc.",1
"Smartsheet, Inc.",Software Developer,Simble Solutions Ltd.,1
"Smartsheet, Inc.",Software Developer,PetSmart LLC,1
"Smartsheet, Inc.",Software Developer,"Certinia, Inc.",1
"Smartsheet, Inc.",Software Developer,accesso Technology Group Plc,1
"Smartsheet, Inc.",Software Developer,"Flexport, Inc.",1
"Smartsheet, Inc.",Software Developer,"Dell Technologies, Inc.",1
"Smartsheet, Inc.",Software Developer,"SAP America, Inc.",1
"Smartsheet, Inc.",Software Developer,"Ibotta, Inc.",1
"Smartsheet, Inc.",Software Developer,"Avalara, Inc.",1
"Smartsheet, Inc.",Software Developer,"Blackstone, Inc.",1
"Smartsheet, Inc.",Software Developer,PricewaterhouseCoopers International Ltd.,1
"Smartsheet, Inc.",Software Developer,"Apple, Inc.",1
"Smartsheet, Inc.",Software Developer,"Adobe, Inc.",1
"Smartsheet, Inc.",Software Developer,"Stride, Inc.",1
"Smartsheet, Inc.",Software Developer,Continental AG,1
"Smartsheet, Inc.",Software Developer,Government of United Kingdom,1
"Smartsheet, Inc.",Software Developer,The Walt Disney Co.,1
"Smartsheet, Inc.",Software Developer,International Business Machines Corp.,1
"Smartsheet, Inc.",Software Engineer,"Amazon.com, Inc.",47
"Smartsheet, Inc.",Software Engineer,Microsoft Corp.,38
"Smartsheet, Inc.",Software Engineer,"Expedia Group, Inc.",10
"Smartsheet, Inc.",Software Engineer,"Nordstrom, Inc.",7
"Smartsheet, Inc.",Software Engineer,"Salesforce, Inc.",7
"Smartsheet, Inc.",Software Engineer,"SAP America, Inc.",6
"Smartsheet, Inc.",Software Engineer,"Alphabet, Inc.",4
"Smartsheet, Inc.",Software Engineer,"Meta Platforms, Inc.",4
"Smartsheet, Inc.",Software Engineer,International Business Machines Corp.,4
"Smartsheet, Inc.",Software Engineer,"Adeia, Inc.",4
"Smartsheet, Inc.",Software Engineer,Oracle Corp.,4
"Smartsheet, Inc.",Software Engineer,The Boeing Co.,4
"Smartsheet, Inc.",Software Engineer,Lear Corp.,3
"Smartsheet, Inc.",Software Engineer,"PayPal Holdings, Inc.",3
"Smartsheet, Inc.",Software Engineer,"Okta, Inc.",3
"Smartsheet, Inc.",Software Engineer,"Qualtrics International, Inc.",3
"Smartsheet, Inc.",Software Engineer,"Guild Education, Inc.",3
"Smartsheet, Inc.",Software Engineer,"The Goldman Sachs Group, Inc.",3
"Smartsheet, Inc.",Software Engineer,"GoDaddy, Inc.",3
"Smartsheet, Inc.",Software Engineer,Hexagon AB,3
"Smartsheet, Inc.",Software Engineer,JPMorgan Chase & Co.,3
"Smartsheet, Inc.",Software Engineer,Tata Sons Pvt Ltd.,3
"Smartsheet, Inc.",Software Engineer,Open Text Corp.,3
"Smartsheet, Inc.",Software Engineer,"Global Payments, Inc.",3
"Smartsheet, Inc.",Software Engineer,"New Engen, Inc.",2
"Smartsheet, Inc.",Software Engineer,"Cisco Systems, Inc.",2
"Smartsheet, Inc.",Software Engineer,"T. Rowe Price Group, Inc.",2
"Smartsheet, Inc.",Software Engineer,DXC Technology Co.,2
"Smartsheet, Inc.",Software Engineer,Adecco Group AG,2
"Smartsheet, Inc.",Software Engineer,Trip.com Group Ltd.,2
"Smartsheet, Inc.",Software Engineer,Costco Wholesale Corp.,2
"Smartsheet, Inc.",Software Engineer,Persistent Systems Ltd.,2
"Smartsheet, Inc.",Software Engineer,Bayer AG,2
"Smartsheet, Inc.",Software Engineer,"IAC, Inc.",2
"Smartsheet, Inc.",Software Engineer,"Global Business Travel Group, Inc.",2
"Smartsheet, Inc.",Software Engineer,Atos SE,2
"Smartsheet, Inc.",Software Engineer,"Zillow Group, Inc.",2
"Smartsheet, Inc.",Software Engineer,"PaeDae, Inc.",2
"Smartsheet, Inc.",Software Engineer,Sophos Ultimate Parent LP,2
"Smartsheet, Inc.",Software Engineer,Cimpress Plc,2
"Smartsheet, Inc.",Software Engineer,"Advanced Micro Devices, Inc.",2
"Smartsheet, Inc.",Software Engineer,The Johns Hopkins University,2
"Smartsheet, Inc.",Software Engineer,Government of United Kingdom,2
